false_positive_rate,true_positive_rate,partition,feature_set
0.067765783,0.470073466,train,covariates only
0.068012204,0.470073466,train,covariates only
0.068012204,0.47048401,train,covariates only
0.068258625,0.47048401,train,covariates only
0.068258625,0.471305099,train,covariates only
0.068505046,0.471305099,train,covariates only
0.068505046,0.471715644,train,covariates only
0.069244309,0.471715644,train,covariates only
0.069244309,0.473768366,train,covariates only
0.06949073,0.473768366,train,covariates only
0.06949073,0.474589455,train,covariates only
0.070229993,0.474589455,train,covariates only
0.070229993,0.475,train,covariates only
0.070476414,0.475,train,covariates only
0.070476414,0.476642178,train,covariates only
0.070722835,0.476642178,train,covariates only
0.070722835,0.477463267,train,covariates only
0.071708519,0.477463267,train,covariates only
0.071708519,0.478284356,train,covariates only
0.07195494,0.478284356,train,covariates only
0.07195494,0.482389801,train,covariates only
0.072201361,0.482389801,train,covariates only
0.072201361,0.483621435,train,covariates only
0.072694203,0.483621435,train,covariates only
0.072694203,0.486495246,train,covariates only
0.072940624,0.486495246,train,covariates only
0.072940624,0.486905791,train,covariates only
0.073679887,0.486905791,train,covariates only
0.073679887,0.487316335,train,covariates only
0.073926308,0.487316335,train,covariates only
0.073926308,0.48772688,train,covariates only
0.07441915,0.48772688,train,covariates only
0.07441915,0.488958513,train,covariates only
0.074911992,0.488958513,train,covariates only
0.074911992,0.490190147,train,covariates only
0.076390519,0.490190147,train,covariates only
0.076390519,0.491832325,train,covariates only
0.077129782,0.491832325,train,covariates only
0.077129782,0.492653414,train,covariates only
0.077376203,0.492653414,train,covariates only
0.077376203,0.493474503,train,covariates only
0.077622624,0.493474503,train,covariates only
0.077622624,0.493885048,train,covariates only
0.077869045,0.493885048,train,covariates only
0.077869045,0.495116681,train,covariates only
0.078361887,0.495116681,train,covariates only
0.078361887,0.497990493,train,covariates only
0.078608308,0.497990493,train,covariates only
0.078608308,0.500043215,train,covariates only
0.078854729,0.500043215,train,covariates only
0.078854729,0.500864304,train,covariates only
0.07910115,0.500864304,train,covariates only
0.07910115,0.501685393,train,covariates only
0.079347571,0.501685393,train,covariates only
0.079347571,0.502095938,train,covariates only
0.080333255,0.502095938,train,covariates only
0.080333255,0.502506482,train,covariates only
0.080579676,0.502506482,train,covariates only
0.080579676,0.502917027,train,covariates only
0.081072518,0.502917027,train,covariates only
0.081072518,0.504969749,train,covariates only
0.082058202,0.504969749,train,covariates only
0.082058202,0.507433016,train,covariates only
0.082797465,0.507433016,train,covariates only
0.082797465,0.509485739,train,covariates only
0.083290307,0.509485739,train,covariates only
0.083290307,0.510306828,train,covariates only
0.083783149,0.510306828,train,covariates only
0.083783149,0.511949006,train,covariates only
0.084275992,0.511949006,train,covariates only
0.084275992,0.51318064,train,covariates only
0.084522413,0.51318064,train,covariates only
0.084522413,0.514822818,train,covariates only
0.085015255,0.514822818,train,covariates only
0.085015255,0.515233362,train,covariates only
0.085261676,0.515233362,train,covariates only
0.085261676,0.516054451,train,covariates only
0.085508097,0.516054451,train,covariates only
0.085508097,0.516464996,train,covariates only
0.086000939,0.516464996,train,covariates only
0.086000939,0.51687554,train,covariates only
0.086493781,0.51687554,train,covariates only
0.086493781,0.518107174,train,covariates only
0.086740202,0.518107174,train,covariates only
0.086740202,0.520159896,train,covariates only
0.086986623,0.520159896,train,covariates only
0.086986623,0.520570441,train,covariates only
0.087233044,0.520570441,train,covariates only
0.087233044,0.520980985,train,covariates only
0.087972307,0.520980985,train,covariates only
0.087972307,0.52139153,train,covariates only
0.088218728,0.52139153,train,covariates only
0.088218728,0.522212619,train,covariates only
0.088465149,0.522212619,train,covariates only
0.088465149,0.523033708,train,covariates only
0.08871157,0.523033708,train,covariates only
0.08871157,0.523854797,train,covariates only
0.088957991,0.523854797,train,covariates only
0.088957991,0.524675886,train,covariates only
0.089450833,0.524675886,train,covariates only
0.089450833,0.525496975,train,covariates only
0.089697254,0.525496975,train,covariates only
0.089697254,0.525907519,train,covariates only
0.090190096,0.525907519,train,covariates only
0.090190096,0.527139153,train,covariates only
0.09117578,0.527139153,train,covariates only
0.09117578,0.527960242,train,covariates only
0.091422201,0.527960242,train,covariates only
0.091422201,0.528370787,train,covariates only
0.092654307,0.528370787,train,covariates only
0.092654307,0.52960242,train,covariates only
0.093147149,0.52960242,train,covariates only
0.093147149,0.531244598,train,covariates only
0.09339357,0.531244598,train,covariates only
0.09339357,0.532886776,train,covariates only
0.093639991,0.532886776,train,covariates only
0.093639991,0.533297321,train,covariates only
0.094132833,0.533297321,train,covariates only
0.094132833,0.534939499,train,covariates only
0.094625675,0.534939499,train,covariates only
0.094625675,0.535760588,train,covariates only
0.094872096,0.535760588,train,covariates only
0.094872096,0.536171132,train,covariates only
0.095364938,0.536171132,train,covariates only
0.095364938,0.536992221,train,covariates only
0.095611359,0.536992221,train,covariates only
0.095611359,0.53781331,train,covariates only
0.096104201,0.53781331,train,covariates only
0.096104201,0.540276577,train,covariates only
0.096350622,0.540276577,train,covariates only
0.096350622,0.541097666,train,covariates only
0.097089885,0.541097666,train,covariates only
0.097089885,0.541508211,train,covariates only
0.097336306,0.541508211,train,covariates only
0.097336306,0.541918755,train,covariates only
0.097582727,0.541918755,train,covariates only
0.097582727,0.5423293,train,covariates only
0.098075569,0.5423293,train,covariates only
0.098075569,0.543150389,train,covariates only
0.098568411,0.543150389,train,covariates only
0.098568411,0.543560933,train,covariates only
0.098814832,0.543560933,train,covariates only
0.098814832,0.543971478,train,covariates only
0.099061253,0.543971478,train,covariates only
0.099061253,0.544382022,train,covariates only
0.099554095,0.544382022,train,covariates only
0.099554095,0.545613656,train,covariates only
0.099800516,0.545613656,train,covariates only
0.099800516,0.547255834,train,covariates only
0.100539779,0.547255834,train,covariates only
0.100539779,0.55054019,train,covariates only
0.101279042,0.55054019,train,covariates only
0.101279042,0.550950735,train,covariates only
0.101525464,0.550950735,train,covariates only
0.101525464,0.551361279,train,covariates only
0.102018306,0.551361279,train,covariates only
0.102018306,0.552182368,train,covariates only
0.102264727,0.552182368,train,covariates only
0.102264727,0.552592913,train,covariates only
0.102757569,0.552592913,train,covariates only
0.102757569,0.553003457,train,covariates only
0.103250411,0.553003457,train,covariates only
0.103250411,0.554645635,train,covariates only
0.103989674,0.554645635,train,covariates only
0.103989674,0.55505618,train,covariates only
0.104236095,0.55505618,train,covariates only
0.104236095,0.555466724,train,covariates only
0.104482516,0.555466724,train,covariates only
0.104482516,0.555877269,train,covariates only
0.104728937,0.555877269,train,covariates only
0.104728937,0.557519447,train,covariates only
0.104975358,0.557519447,train,covariates only
0.104975358,0.557929991,train,covariates only
0.105221779,0.557929991,train,covariates only
0.105221779,0.559161625,train,covariates only
0.105714621,0.559161625,train,covariates only
0.105714621,0.561624892,train,covariates only
0.105961042,0.561624892,train,covariates only
0.105961042,0.562445981,train,covariates only
0.106207463,0.562445981,train,covariates only
0.106207463,0.56326707,train,covariates only
0.106700305,0.56326707,train,covariates only
0.106700305,0.564088159,train,covariates only
0.107193147,0.564088159,train,covariates only
0.107193147,0.564909248,train,covariates only
0.107439568,0.564909248,train,covariates only
0.107439568,0.565319793,train,covariates only
0.10793241,0.565319793,train,covariates only
0.10793241,0.566961971,train,covariates only
0.108178831,0.566961971,train,covariates only
0.108178831,0.569014693,train,covariates only
0.108425252,0.569014693,train,covariates only
0.108425252,0.570246327,train,covariates only
0.108918094,0.570246327,train,covariates only
0.108918094,0.571888505,train,covariates only
0.109164515,0.571888505,train,covariates only
0.109164515,0.572709594,train,covariates only
0.109657357,0.572709594,train,covariates only
0.109657357,0.573941227,train,covariates only
0.109903778,0.573941227,train,covariates only
0.109903778,0.574351772,train,covariates only
0.110150199,0.574351772,train,covariates only
0.110150199,0.57599395,train,covariates only
0.110643042,0.57599395,train,covariates only
0.110643042,0.576404494,train,covariates only
0.110889463,0.576404494,train,covariates only
0.110889463,0.578046672,train,covariates only
0.111135884,0.578046672,train,covariates only
0.111135884,0.579278306,train,covariates only
0.111628726,0.579278306,train,covariates only
0.111628726,0.580099395,train,covariates only
0.112367989,0.580099395,train,covariates only
0.112367989,0.580509939,train,covariates only
0.112860831,0.580509939,train,covariates only
0.112860831,0.580920484,train,covariates only
0.113107252,0.580920484,train,covariates only
0.113107252,0.581331029,train,covariates only
0.113353673,0.581331029,train,covariates only
0.113353673,0.58420484,train,covariates only
0.114339357,0.58420484,train,covariates only
0.114339357,0.585847018,train,covariates only
0.114585778,0.585847018,train,covariates only
0.114585778,0.586257563,train,covariates only
0.114832199,0.586257563,train,covariates only
0.114832199,0.587489196,train,covariates only
0.11507862,0.587489196,train,covariates only
0.11507862,0.58872083,train,covariates only
0.115325041,0.58872083,train,covariates only
0.115325041,0.589541919,train,covariates only
0.115571462,0.589541919,train,covariates only
0.115571462,0.590363008,train,covariates only
0.115817883,0.590363008,train,covariates only
0.115817883,0.591184097,train,covariates only
0.116064304,0.591184097,train,covariates only
0.116064304,0.593236819,train,covariates only
0.116803567,0.593236819,train,covariates only
0.116803567,0.593647364,train,covariates only
0.118035672,0.593647364,train,covariates only
0.118035672,0.597342264,train,covariates only
0.118528514,0.597342264,train,covariates only
0.118528514,0.598163354,train,covariates only
0.119021356,0.598163354,train,covariates only
0.119021356,0.599394987,train,covariates only
0.119514199,0.599394987,train,covariates only
0.119514199,0.599805532,train,covariates only
0.11976062,0.599805532,train,covariates only
0.11976062,0.601858254,train,covariates only
0.120499883,0.601858254,train,covariates only
0.120499883,0.602268799,train,covariates only
0.120992725,0.602268799,train,covariates only
0.120992725,0.602679343,train,covariates only
0.121239146,0.602679343,train,covariates only
0.121239146,0.603089888,train,covariates only
0.121731988,0.603089888,train,covariates only
0.121731988,0.605963699,train,covariates only
0.12222483,0.605963699,train,covariates only
0.12222483,0.607605877,train,covariates only
0.122717672,0.607605877,train,covariates only
0.122717672,0.608016422,train,covariates only
0.122964093,0.608016422,train,covariates only
0.122964093,0.6096586,train,covariates only
0.123456935,0.6096586,train,covariates only
0.123456935,0.610069144,train,covariates only
0.124442619,0.610069144,train,covariates only
0.124442619,0.610479689,train,covariates only
0.12468904,0.610479689,train,covariates only
0.12468904,0.610890233,train,covariates only
0.124935461,0.610890233,train,covariates only
0.124935461,0.613764045,train,covariates only
0.125181882,0.613764045,train,covariates only
0.125181882,0.616227312,train,covariates only
0.125428303,0.616227312,train,covariates only
0.125428303,0.617048401,train,covariates only
0.125674724,0.617048401,train,covariates only
0.125674724,0.61786949,train,covariates only
0.126906829,0.61786949,train,covariates only
0.126906829,0.619101124,train,covariates only
0.127399671,0.619101124,train,covariates only
0.127399671,0.619511668,train,covariates only
0.127646092,0.619511668,train,covariates only
0.127646092,0.619922213,train,covariates only
0.128385356,0.619922213,train,covariates only
0.128385356,0.620743302,train,covariates only
0.128631777,0.620743302,train,covariates only
0.128631777,0.621153846,train,covariates only
0.129124619,0.621153846,train,covariates only
0.129124619,0.621974935,train,covariates only
0.12937104,0.621974935,train,covariates only
0.12937104,0.62238548,train,covariates only
0.129617461,0.62238548,train,covariates only
0.129617461,0.623617113,train,covariates only
0.129863882,0.623617113,train,covariates only
0.129863882,0.624027658,train,covariates only
0.130603145,0.624027658,train,covariates only
0.130603145,0.624438202,train,covariates only
0.131342408,0.624438202,train,covariates only
0.131342408,0.624848747,train,covariates only
0.131588829,0.624848747,train,covariates only
0.131588829,0.625259291,train,covariates only
0.13183525,0.625259291,train,covariates only
0.13183525,0.62608038,train,covariates only
0.133313776,0.62608038,train,covariates only
0.133313776,0.626490925,train,covariates only
0.134053039,0.626490925,train,covariates only
0.134053039,0.628133103,train,covariates only
0.13429946,0.628133103,train,covariates only
0.13429946,0.628543647,train,covariates only
0.134792302,0.628543647,train,covariates only
0.134792302,0.628954192,train,covariates only
0.135777986,0.628954192,train,covariates only
0.135777986,0.629364736,train,covariates only
0.136270828,0.629364736,train,covariates only
0.136270828,0.630185825,train,covariates only
0.137502934,0.630185825,train,covariates only
0.137502934,0.63059637,train,covariates only
0.138242197,0.63059637,train,covariates only
0.138242197,0.631417459,train,covariates only
0.138735039,0.631417459,train,covariates only
0.138735039,0.632238548,train,covariates only
0.139720723,0.632238548,train,covariates only
0.139720723,0.633470182,train,covariates only
0.139967144,0.633470182,train,covariates only
0.139967144,0.634701815,train,covariates only
0.140213565,0.634701815,train,covariates only
0.140213565,0.63511236,train,covariates only
0.141199249,0.63511236,train,covariates only
0.141199249,0.635933449,train,covariates only
0.141692091,0.635933449,train,covariates only
0.141692091,0.636343993,train,covariates only
0.141938512,0.636343993,train,covariates only
0.141938512,0.636754538,train,covariates only
0.142924196,0.636754538,train,covariates only
0.142924196,0.637986171,train,covariates only
0.143663459,0.637986171,train,covariates only
0.143663459,0.639628349,train,covariates only
0.144402722,0.639628349,train,covariates only
0.144402722,0.640038894,train,covariates only
0.145141985,0.640038894,train,covariates only
0.145141985,0.640449438,train,covariates only
0.145634828,0.640449438,train,covariates only
0.145634828,0.640859983,train,covariates only
0.145881249,0.640859983,train,covariates only
0.145881249,0.641681072,train,covariates only
0.14612767,0.641681072,train,covariates only
0.14612767,0.642091616,train,covariates only
0.146374091,0.642091616,train,covariates only
0.146374091,0.64332325,train,covariates only
0.146620512,0.64332325,train,covariates only
0.146620512,0.645786517,train,covariates only
0.146866933,0.645786517,train,covariates only
0.146866933,0.64701815,train,covariates only
0.147359775,0.64701815,train,covariates only
0.147359775,0.647839239,train,covariates only
0.147606196,0.647839239,train,covariates only
0.147606196,0.649891962,train,covariates only
0.147852617,0.649891962,train,covariates only
0.147852617,0.650302506,train,covariates only
0.148838301,0.650302506,train,covariates only
0.148838301,0.650713051,train,covariates only
0.149084722,0.650713051,train,covariates only
0.149084722,0.65153414,train,covariates only
0.149331143,0.65153414,train,covariates only
0.149331143,0.651944685,train,covariates only
0.149577564,0.651944685,train,covariates only
0.149577564,0.652765774,train,covariates only
0.149823985,0.652765774,train,covariates only
0.149823985,0.653176318,train,covariates only
0.150809669,0.653176318,train,covariates only
0.150809669,0.653586863,train,covariates only
0.151302511,0.653586863,train,covariates only
0.151302511,0.654818496,train,covariates only
0.152534616,0.654818496,train,covariates only
0.152534616,0.655229041,train,covariates only
0.152781037,0.655229041,train,covariates only
0.152781037,0.65605013,train,covariates only
0.153027458,0.65605013,train,covariates only
0.153027458,0.657281763,train,covariates only
0.154259563,0.657281763,train,covariates only
0.154259563,0.657692308,train,covariates only
0.154998827,0.657692308,train,covariates only
0.154998827,0.658513397,train,covariates only
0.155245248,0.658513397,train,covariates only
0.155245248,0.65974503,train,covariates only
0.15573809,0.65974503,train,covariates only
0.15573809,0.661797753,train,covariates only
0.157216616,0.661797753,train,covariates only
0.157216616,0.662208297,train,covariates only
0.157709458,0.662208297,train,covariates only
0.157709458,0.662618842,train,covariates only
0.157955879,0.662618842,train,covariates only
0.157955879,0.663029386,train,covariates only
0.158941563,0.663029386,train,covariates only
0.158941563,0.663439931,train,covariates only
0.159187984,0.663439931,train,covariates only
0.159187984,0.66426102,train,covariates only
0.159434405,0.66426102,train,covariates only
0.159434405,0.664671564,train,covariates only
0.159927247,0.664671564,train,covariates only
0.159927247,0.665082109,train,covariates only
0.160173668,0.665082109,train,covariates only
0.160173668,0.667134831,train,covariates only
0.16066651,0.667134831,train,covariates only
0.16066651,0.668366465,train,covariates only
0.160912931,0.668366465,train,covariates only
0.160912931,0.66877701,train,covariates only
0.161405773,0.66877701,train,covariates only
0.161405773,0.669187554,train,covariates only
0.161898615,0.669187554,train,covariates only
0.161898615,0.669598099,train,covariates only
0.162391457,0.669598099,train,covariates only
0.162391457,0.670008643,train,covariates only
0.162884299,0.670008643,train,covariates only
0.162884299,0.670419188,train,covariates only
0.16313072,0.670419188,train,covariates only
0.16313072,0.670829732,train,covariates only
0.164116405,0.670829732,train,covariates only
0.164116405,0.671240277,train,covariates only
0.164362826,0.671240277,train,covariates only
0.164362826,0.671650821,train,covariates only
0.164609247,0.671650821,train,covariates only
0.164609247,0.672061366,train,covariates only
0.164855668,0.672061366,train,covariates only
0.164855668,0.672882455,train,covariates only
0.165102089,0.672882455,train,covariates only
0.165102089,0.673292999,train,covariates only
0.165594931,0.673292999,train,covariates only
0.165594931,0.674114088,train,covariates only
0.166334194,0.674114088,train,covariates only
0.166334194,0.674524633,train,covariates only
0.168059141,0.674524633,train,covariates only
0.168059141,0.675345722,train,covariates only
0.168305562,0.675345722,train,covariates only
0.168305562,0.675756266,train,covariates only
0.168551983,0.675756266,train,covariates only
0.168551983,0.676577355,train,covariates only
0.168798404,0.676577355,train,covariates only
0.168798404,0.6769879,train,covariates only
0.169044825,0.6769879,train,covariates only
0.169044825,0.677398444,train,covariates only
0.169291246,0.677398444,train,covariates only
0.169291246,0.678630078,train,covariates only
0.17027693,0.678630078,train,covariates only
0.17027693,0.679040622,train,covariates only
0.171262614,0.679040622,train,covariates only
0.171262614,0.679451167,train,covariates only
0.171509035,0.679451167,train,covariates only
0.171509035,0.6806828,train,covariates only
0.172248299,0.6806828,train,covariates only
0.172248299,0.681093345,train,covariates only
0.172741141,0.681093345,train,covariates only
0.172741141,0.681503889,train,covariates only
0.173233983,0.681503889,train,covariates only
0.173233983,0.683146067,train,covariates only
0.174466088,0.683146067,train,covariates only
0.174466088,0.683967156,train,covariates only
0.175451772,0.683967156,train,covariates only
0.175451772,0.684377701,train,covariates only
0.175698193,0.684377701,train,covariates only
0.175698193,0.684788245,train,covariates only
0.175944614,0.684788245,train,covariates only
0.175944614,0.685609334,train,covariates only
0.176191035,0.685609334,train,covariates only
0.176191035,0.686019879,train,covariates only
0.176437456,0.686019879,train,covariates only
0.176437456,0.686840968,train,covariates only
0.176683877,0.686840968,train,covariates only
0.176683877,0.688072602,train,covariates only
0.177915982,0.688072602,train,covariates only
0.177915982,0.688483146,train,covariates only
0.178162403,0.688483146,train,covariates only
0.178162403,0.688893691,train,covariates only
0.179148087,0.688893691,train,covariates only
0.179148087,0.690125324,train,covariates only
0.179394508,0.690125324,train,covariates only
0.179394508,0.691767502,train,covariates only
0.179640929,0.691767502,train,covariates only
0.179640929,0.692178047,train,covariates only
0.17988735,0.692178047,train,covariates only
0.17988735,0.692999136,train,covariates only
0.181365877,0.692999136,train,covariates only
0.181365877,0.693820225,train,covariates only
0.182597982,0.693820225,train,covariates only
0.182597982,0.696283492,train,covariates only
0.183337245,0.696283492,train,covariates only
0.183337245,0.697104581,train,covariates only
0.183583666,0.697104581,train,covariates only
0.183583666,0.697515125,train,covariates only
0.183830087,0.697515125,train,covariates only
0.183830087,0.69792567,train,covariates only
0.184076508,0.69792567,train,covariates only
0.184076508,0.698336214,train,covariates only
0.184322929,0.698336214,train,covariates only
0.184322929,0.698746759,train,covariates only
0.184815771,0.698746759,train,covariates only
0.184815771,0.700388937,train,covariates only
0.185801455,0.700388937,train,covariates only
0.185801455,0.700799481,train,covariates only
0.186047876,0.700799481,train,covariates only
0.186047876,0.70162057,train,covariates only
0.186294297,0.70162057,train,covariates only
0.186294297,0.702441659,train,covariates only
0.18703356,0.702441659,train,covariates only
0.18703356,0.703673293,train,covariates only
0.187279981,0.703673293,train,covariates only
0.187279981,0.704494382,train,covariates only
0.187772823,0.704494382,train,covariates only
0.187772823,0.704904927,train,covariates only
0.188265665,0.704904927,train,covariates only
0.188265665,0.705315471,train,covariates only
0.188512086,0.705315471,train,covariates only
0.188512086,0.70613656,train,covariates only
0.189251349,0.70613656,train,covariates only
0.189251349,0.706547105,train,covariates only
0.18949777,0.706547105,train,covariates only
0.18949777,0.706957649,train,covariates only
0.189744192,0.706957649,train,covariates only
0.189744192,0.707778738,train,covariates only
0.189990613,0.707778738,train,covariates only
0.189990613,0.708189283,train,covariates only
0.190483455,0.708189283,train,covariates only
0.190483455,0.708599827,train,covariates only
0.192208402,0.708599827,train,covariates only
0.192208402,0.709010372,train,covariates only
0.192454823,0.709010372,train,covariates only
0.192454823,0.709420916,train,covariates only
0.192947665,0.709420916,train,covariates only
0.192947665,0.71065255,train,covariates only
0.193686928,0.71065255,train,covariates only
0.193686928,0.711473639,train,covariates only
0.193933349,0.711473639,train,covariates only
0.193933349,0.711884183,train,covariates only
0.195411875,0.711884183,train,covariates only
0.195411875,0.712294728,train,covariates only
0.195658296,0.712294728,train,covariates only
0.195658296,0.712705272,train,covariates only
0.195904717,0.712705272,train,covariates only
0.195904717,0.713526361,train,covariates only
0.197136822,0.713526361,train,covariates only
0.197136822,0.715168539,train,covariates only
0.197383243,0.715168539,train,covariates only
0.197383243,0.715579084,train,covariates only
0.197876085,0.715579084,train,covariates only
0.197876085,0.715989628,train,covariates only
0.198122506,0.715989628,train,covariates only
0.198122506,0.716400173,train,covariates only
0.198368927,0.716400173,train,covariates only
0.198368927,0.717631806,train,covariates only
0.198615349,0.717631806,train,covariates only
0.198615349,0.718042351,train,covariates only
0.19886177,0.718042351,train,covariates only
0.19886177,0.719684529,train,covariates only
0.199601033,0.719684529,train,covariates only
0.199601033,0.720095073,train,covariates only
0.200093875,0.720095073,train,covariates only
0.200093875,0.720916162,train,covariates only
0.201572401,0.720916162,train,covariates only
0.201572401,0.721326707,train,covariates only
0.202065243,0.721326707,train,covariates only
0.202065243,0.721737252,train,covariates only
0.20379019,0.721737252,train,covariates only
0.20379019,0.722147796,train,covariates only
0.204529453,0.722147796,train,covariates only
0.204529453,0.722968885,train,covariates only
0.206007979,0.722968885,train,covariates only
0.206007979,0.723789974,train,covariates only
0.207486506,0.723789974,train,covariates only
0.207486506,0.725021608,train,covariates only
0.207979348,0.725021608,train,covariates only
0.207979348,0.725842697,train,covariates only
0.209211453,0.725842697,train,covariates only
0.209211453,0.726253241,train,covariates only
0.209950716,0.726253241,train,covariates only
0.209950716,0.726663786,train,covariates only
0.210689979,0.726663786,train,covariates only
0.210689979,0.72707433,train,covariates only
0.211182821,0.72707433,train,covariates only
0.211182821,0.728716508,train,covariates only
0.211429242,0.728716508,train,covariates only
0.211429242,0.729127053,train,covariates only
0.21340061,0.729127053,train,covariates only
0.21340061,0.729948142,train,covariates only
0.214386294,0.729948142,train,covariates only
0.214386294,0.73159032,train,covariates only
0.216111241,0.73159032,train,covariates only
0.216111241,0.732000864,train,covariates only
0.216357663,0.732000864,train,covariates only
0.216357663,0.732821953,train,covariates only
0.216604084,0.732821953,train,covariates only
0.216604084,0.733643042,train,covariates only
0.216850505,0.733643042,train,covariates only
0.216850505,0.734874676,train,covariates only
0.217096926,0.734874676,train,covariates only
0.217096926,0.735695765,train,covariates only
0.217343347,0.735695765,train,covariates only
0.217343347,0.736106309,train,covariates only
0.218821873,0.736106309,train,covariates only
0.218821873,0.736516854,train,covariates only
0.219068294,0.736516854,train,covariates only
0.219068294,0.736927398,train,covariates only
0.219561136,0.736927398,train,covariates only
0.219561136,0.737337943,train,covariates only
0.220300399,0.737337943,train,covariates only
0.220300399,0.737748487,train,covariates only
0.221039662,0.737748487,train,covariates only
0.221039662,0.738159032,train,covariates only
0.221532504,0.738159032,train,covariates only
0.221532504,0.738569576,train,covariates only
0.221778925,0.738569576,train,covariates only
0.221778925,0.73980121,train,covariates only
0.222271767,0.73980121,train,covariates only
0.222271767,0.740211755,train,covariates only
0.222764609,0.740211755,train,covariates only
0.222764609,0.741032844,train,covariates only
0.223257451,0.741032844,train,covariates only
0.223257451,0.741443388,train,covariates only
0.223503872,0.741443388,train,covariates only
0.223503872,0.741853933,train,covariates only
0.223750293,0.741853933,train,covariates only
0.223750293,0.742264477,train,covariates only
0.224243135,0.742264477,train,covariates only
0.224243135,0.743085566,train,covariates only
0.225721662,0.743085566,train,covariates only
0.225721662,0.743496111,train,covariates only
0.225968083,0.743496111,train,covariates only
0.225968083,0.743906655,train,covariates only
0.226214504,0.743906655,train,covariates only
0.226214504,0.7443172,train,covariates only
0.226707346,0.7443172,train,covariates only
0.226707346,0.744727744,train,covariates only
0.226953767,0.744727744,train,covariates only
0.226953767,0.745548833,train,covariates only
0.22769303,0.745548833,train,covariates only
0.22769303,0.746369922,train,covariates only
0.228432293,0.746369922,train,covariates only
0.228432293,0.746780467,train,covariates only
0.23015724,0.746780467,train,covariates only
0.23015724,0.747191011,train,covariates only
0.233360713,0.747191011,train,covariates only
0.233360713,0.748833189,train,covariates only
0.233607134,0.748833189,train,covariates only
0.233607134,0.749243734,train,covariates only
0.234346398,0.749243734,train,covariates only
0.234346398,0.751296456,train,covariates only
0.234592819,0.751296456,train,covariates only
0.234592819,0.752938634,train,covariates only
0.23483924,0.752938634,train,covariates only
0.23483924,0.753759723,train,covariates only
0.23730345,0.753759723,train,covariates only
0.23730345,0.754580812,train,covariates only
0.238289134,0.754580812,train,covariates only
0.238289134,0.754991357,train,covariates only
0.238781976,0.754991357,train,covariates only
0.238781976,0.756633535,train,covariates only
0.240260502,0.756633535,train,covariates only
0.240260502,0.75704408,train,covariates only
0.240753344,0.75704408,train,covariates only
0.240753344,0.757454624,train,covariates only
0.240999765,0.757454624,train,covariates only
0.240999765,0.758275713,train,covariates only
0.241246186,0.758275713,train,covariates only
0.241246186,0.758686258,train,covariates only
0.24223187,0.758686258,train,covariates only
0.24223187,0.76073898,train,covariates only
0.243956818,0.76073898,train,covariates only
0.243956818,0.762381158,train,covariates only
0.24444966,0.762381158,train,covariates only
0.24444966,0.762791703,train,covariates only
0.244696081,0.762791703,train,covariates only
0.244696081,0.763612792,train,covariates only
0.244942502,0.763612792,train,covariates only
0.244942502,0.764023336,train,covariates only
0.245188923,0.764023336,train,covariates only
0.245188923,0.764433881,train,covariates only
0.245435344,0.764433881,train,covariates only
0.245435344,0.764844425,train,covariates only
0.245681765,0.764844425,train,covariates only
0.245681765,0.766486603,train,covariates only
0.246667449,0.766486603,train,covariates only
0.246667449,0.767718237,train,covariates only
0.247160291,0.767718237,train,covariates only
0.247160291,0.769360415,train,covariates only
0.247899554,0.769360415,train,covariates only
0.247899554,0.769770959,train,covariates only
0.248392396,0.769770959,train,covariates only
0.248392396,0.770592048,train,covariates only
0.248885238,0.770592048,train,covariates only
0.248885238,0.771002593,train,covariates only
0.249131659,0.771002593,train,covariates only
0.249131659,0.772644771,train,covariates only
0.24937808,0.772644771,train,covariates only
0.24937808,0.77346586,train,covariates only
0.249870922,0.77346586,train,covariates only
0.249870922,0.773876404,train,covariates only
0.250117343,0.773876404,train,covariates only
0.250117343,0.774697494,train,covariates only
0.250363764,0.774697494,train,covariates only
0.250363764,0.775518583,train,covariates only
0.250610185,0.775518583,train,covariates only
0.250610185,0.777571305,train,covariates only
0.250856606,0.777571305,train,covariates only
0.250856606,0.77798185,train,covariates only
0.251842291,0.77798185,train,covariates only
0.251842291,0.778802939,train,covariates only
0.252581554,0.778802939,train,covariates only
0.252581554,0.779213483,train,covariates only
0.253320817,0.779213483,train,covariates only
0.253320817,0.779624028,train,covariates only
0.25406008,0.779624028,train,covariates only
0.25406008,0.780034572,train,covariates only
0.255045764,0.780034572,train,covariates only
0.255045764,0.780855661,train,covariates only
0.255292185,0.780855661,train,covariates only
0.255292185,0.78167675,train,covariates only
0.255785027,0.78167675,train,covariates only
0.255785027,0.782087295,train,covariates only
0.256277869,0.782087295,train,covariates only
0.256277869,0.782497839,train,covariates only
0.257017132,0.782497839,train,covariates only
0.257017132,0.782908384,train,covariates only
0.258742079,0.782908384,train,covariates only
0.258742079,0.784140017,train,covariates only
0.2589885,0.784140017,train,covariates only
0.2589885,0.784961106,train,covariates only
0.259234921,0.784961106,train,covariates only
0.259234921,0.786603284,train,covariates only
0.26120629,0.786603284,train,covariates only
0.26120629,0.787013829,train,covariates only
0.261699132,0.787013829,train,covariates only
0.261699132,0.788245462,train,covariates only
0.262931237,0.788245462,train,covariates only
0.262931237,0.788656007,train,covariates only
0.263424079,0.788656007,train,covariates only
0.263424079,0.789066551,train,covariates only
0.2636705,0.789066551,train,covariates only
0.2636705,0.78988764,train,covariates only
